"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.249685292E0,1.637554932E1,-2.068650436E1,-4.720159912E1,5.407477266E1
3.259744292E0,1.577809143E1,-2.091176987E1,-4.749838257E1,5.424340176E1
3.269803292E0,1.561138916E1,-2.087549973E1,-4.747076416E1,5.415695163E1
3.279862292E0,1.510046387E1,-2.129980850E1,-4.747930908E1,5.418478239E1
3.289921292E0,1.466519165E1,-2.133994293E1,-4.734088135E1,5.395942973E1
3.299980292E0,1.433973694E1,-2.152345657E1,-4.752575684E1,5.410716035E1
3.310039292E0,1.367337036E1,-2.177022171E1,-4.770697021E1,5.419279119E1
3.320098292E0,1.348658752E1,-2.160806274E1,-4.779190063E1,5.415590628E1
3.330157292E0,1.329421997E1,-2.167938614E1,-4.772799683E1,5.408043777E1
3.340216292E0,1.325685120E1,-2.160694504E1,-4.744888306E1,5.379591695E1
3.350275292E0,1.309942627E1,-2.161010361E1,-4.741793823E1,5.373129826E1
3.360334292E0,1.304220581E1,-2.165469742E1,-4.818600464E1,5.441430047E1
3.370393292E0,1.341137695E1,-2.140164948E1,-4.832971191E1,5.453124504E1
3.380451292E0,1.353334045E1,-2.143054962E1,-4.849703979E1,5.472095238E1
3.390510292E0,1.370741272E1,-2.115733719E1,-4.803009033E1,5.424403799E1
3.400569292E0,1.360221863E1,-2.156565857E1,-4.772402954E1,5.410804909E1
3.410628292E0,1.346281433E1,-2.174256134E1,-4.739373779E1,5.385306607E1
3.420687292E0,1.341029358E1,-2.159739685E1,-4.754214478E1,5.391232748E1
3.430746292E0,1.384782410E1,-2.159672165E1,-4.779461670E1,5.424487076E1
3.440805292E0,1.418020630E1,-2.138439560E1,-4.792373657E1,5.436041899E1
3.450864292E0,1.460134888E1,-2.063436127E1,-4.772656250E1,5.400741636E1
3.460923292E0,1.502279663E1,-2.019248581E1,-4.773080444E1,5.395971270E1
3.470982292E0,1.536953735E1,-1.969006729E1,-4.811791992E1,5.421490243E1
3.481041292E0,1.566412354E1,-1.926318359E1,-4.837203979E1,5.437176880E1
3.491100292E0,1.564624023E1,-1.904844284E1,-4.816101074E1,5.410296631E1
3.501159292E0,1.553279114E1,-1.873202515E1,-4.820968628E1,5.400305749E1
3.511218292E0,1.553404236E1,-1.864447784E1,-4.837292480E1,5.411896969E1
3.521276292E0,1.561587524E1,-1.870387650E1,-4.836087036E1,5.415223299E1
3.531335292E0,1.555870056E1,-1.836603546E1,-4.846710205E1,5.411510328E1
3.541394292E0,1.573170471E1,-1.824677277E1,-4.835687256E1,5.402608975E1
3.551453292E0,1.582417297E1,-1.779842758E1,-4.865811157E1,5.417379714E1
3.561512292E0,1.573928833E1,-1.759913635E1,-4.862863159E1,5.405736405E1
3.571571292E0,1.599708557E1,-1.722097397E1,-4.880709839E1,5.417196271E1
3.581630292E0,1.606356812E1,-1.673998642E1,-4.935549927E1,5.453650772E1
3.591689292E0,1.639778137E1,-1.673093033E1,-4.882748413E1,5.415657366E1
3.601748292E0,1.641027832E1,-1.655488586E1,-4.862799072E1,5.392627339E1
3.611807292E0,1.672817993E1,-1.652259827E1,-4.849844360E1,5.389737739E1
3.621866292E0,1.702578735E1,-1.636565781E1,-4.876995850E1,5.418690840E1
3.631925292E0,1.708309937E1,-1.625155640E1,-4.892303467E1,5.430845874E1
3.641984292E0,1.712850952E1,-1.649643326E1,-4.872448730E1,5.421802110E1
3.652043292E0,1.700949097E1,-1.655661011E1,-4.876522827E1,5.423551981E1
3.662101292E0,1.724900818E1,-1.621250534E1,-4.845281982E1,5.392633273E1
3.672160292E0,1.696377563E1,-1.632105637E1,-4.853103638E1,5.393892895E1
3.682219292E0,1.691615295E1,-1.636163330E1,-4.855383301E1,5.395677877E1
3.692278292E0,1.709283447E1,-1.632538223E1,-4.853997803E1,5.398900409E1
3.702337292E0,1.738050842E1,-1.618437576E1,-4.842999268E1,5.393959846E1
3.712396292E0,1.706611633E1,-1.584804153E1,-4.828396606E1,5.360740738E1
3.722455292E0,1.744175720E1,-1.542525101E1,-4.853662109E1,5.383267456E1
3.732514292E0,1.736650085E1,-1.549075699E1,-4.881311035E1,5.407659980E1
3.742573292E0,1.747387695E1,-1.498490906E1,-4.872564697E1,5.388944747E1
3.752632292E0,1.751841736E1,-1.508517075E1,-4.874600220E1,5.395025536E1
3.762691292E0,1.764768982E1,-1.494298172E1,-4.879220581E1,5.399456460E1
3.772750292E0,1.746961975E1,-1.473160172E1,-4.889508057E1,5.397162780E1
3.782810000E0,1.766645813E1,-1.494910049E1,-4.868270874E1,5.390348299E1
3.792869000E0,1.764553833E1,-1.485953140E1,-4.884262085E1,5.401640777E1
3.802927000E0,1.748812866E1,-1.509338379E1,-4.874517822E1,5.394198067E1
3.812986000E0,1.790115356E1,-1.513765717E1,-4.863110352E1,5.398688908E1
3.823045000E0,1.758494568E1,-1.550111008E1,-4.835192871E1,5.373475354E1
3.833104000E0,1.734544373E1,-1.568912888E1,-4.860171509E1,5.393644308E1
3.843163000E0,1.739802551E1,-1.622903824E1,-4.849777222E1,5.401950466E1
3.853222000E0,1.747685242E1,-1.704602051E1,-4.841143799E1,5.421876533E1
3.863281000E0,1.732559204E1,-1.728741837E1,-4.802816772E1,5.390487796E1
3.873340000E0,1.713360596E1,-1.794769287E1,-4.779791260E1,5.385462451E1
3.883399000E0,1.708595276E1,-1.854382706E1,-4.774734497E1,5.399640965E1
3.893458000E0,1.723864746E1,-1.894066620E1,-4.751690674E1,5.397940559E1
3.903517000E0,1.653144836E1,-1.959239960E1,-4.762924194E1,5.408969953E1
3.913576000E0,1.622834778E1,-1.982640076E1,-4.789529419E1,5.431762738E1
3.923635000E0,1.606436157E1,-2.010699463E1,-4.770611572E1,5.420542799E1
3.933694000E0,1.605053711E1,-2.023553085E1,-4.765167236E1,5.420127609E1
3.943752000E0,1.585897827E1,-2.062849808E1,-4.734378052E1,5.402291809E1
3.953811000E0,1.585792542E1,-2.067639542E1,-4.775949097E1,5.440547861E1
3.963870000E0,1.613259888E1,-2.071752548E1,-4.692657471E1,5.377341371E1
3.973929000E0,1.586755371E1,-2.049225616E1,-4.748074341E1,5.409374102E1
3.983988000E0,1.622264099E1,-2.015013123E1,-4.740451050E1,5.400360622E1
3.994047000E0,1.635066223E1,-2.011595154E1,-4.786074829E1,5.443020199E1
4.004106000E0,1.611694336E1,-1.957717133E1,-4.788201904E1,5.418218571E1
4.014165000E0,1.606954956E1,-1.906055450E1,-4.763031006E1,5.376040920E1
4.024224000E0,1.588845825E1,-1.897044754E1,-4.792453003E1,5.393590237E1
4.034283000E0,1.541516113E1,-1.914912796E1,-4.794818115E1,5.388269082E1
4.044342000E0,1.493325806E1,-1.946353912E1,-4.833352661E1,5.420296437E1
4.054401000E0,1.493469238E1,-1.950332260E1,-4.815551758E1,5.405902794E1
4.064460000E0,1.444116211E1,-1.961305237E1,-4.838024902E1,5.416518699E1
4.074519000E0,1.457458496E1,-1.990744400E1,-4.810891724E1,5.406655871E1
4.084577000E0,1.416488647E1,-2.005754852E1,-4.835116577E1,5.422900048E1
4.094636000E0,1.409437561E1,-2.024538422E1,-4.816226196E1,5.411220272E1
4.104695000E0,1.388360596E1,-2.051226425E1,-4.805038452E1,5.405873613E1
4.114754000E0,1.368496704E1,-2.071974564E1,-4.828121948E1,5.429237826E1
4.124813000E0,1.323353577E1,-2.078720474E1,-4.797021484E1,5.392935993E1
4.134872000E0,1.301287842E1,-2.074817657E1,-4.808578491E1,5.396354831E1
4.144931000E0,1.281002808E1,-2.054136658E1,-4.812557983E1,5.387129100E1
4.154990000E0,1.245584106E1,-2.021089554E1,-4.809301758E1,5.363363324E1
4.165049000E0,1.246011353E1,-1.972695541E1,-4.859841919E1,5.390930853E1
4.175108000E0,1.250192261E1,-1.954545975E1,-4.851620483E1,5.377866861E1
4.185167000E0,1.219927979E1,-1.912228775E1,-4.862719727E1,5.365713960E1
4.195226000E0,1.232067871E1,-1.881216049E1,-4.897848511E1,5.389423448E1
4.205285000E0,1.260591125E1,-1.848597336E1,-4.898269653E1,5.385113526E1
4.215344000E0,1.270361328E1,-1.832280350E1,-4.924261475E1,5.405499075E1
4.225402000E0,1.268147278E1,-1.812985992E1,-4.956634521E1,5.428014509E1
4.235461000E0,1.258996582E1,-1.814777756E1,-4.958398438E1,5.428094119E1
4.245520000E0,1.249774170E1,-1.798772812E1,-4.962368774E1,5.424262434E1
4.255579000E0,1.274951172E1,-1.811990356E1,-4.955322266E1,5.428077772E1
4.265638000E0,1.334065247E1,-1.776741409E1,-4.950378418E1,5.426120769E1
4.275697000E0,1.308377075E1,-1.766500854E1,-4.928875732E1,5.396868706E1
4.285756000E0,1.324583435E1,-1.730007553E1,-4.929791260E1,5.389832027E1
4.295815000E0,1.377122498E1,-1.695961761E1,-4.945513916E1,5.406557182E1
4.305874000E0,1.410430908E1,-1.664228439E1,-4.932174683E1,5.393080636E1
4.315933000E0,1.404960632E1,-1.624008560E1,-4.952801514E1,5.398292417E1
4.325992000E0,1.411259460E1,-1.589558411E1,-4.977038574E1,5.411955485E1
4.336051000E0,1.407560730E1,-1.541815186E1,-4.949536133E1,5.371808746E1
4.346110000E0,1.416876221E1,-1.525085449E1,-4.985461426E1,5.402615059E1
4.356169000E0,1.420845032E1,-1.462598038E1,-5.017916870E1,5.416408712E1
4.366227000E0,1.411112976E1,-1.454497910E1,-5.042028809E1,5.434046237E1
4.376286000E0,1.371704102E1,-1.401892853E1,-5.056668091E1,5.423722697E1
4.386345000E0,1.374581909E1,-1.396507263E1,-5.067730713E1,5.433378557E1
4.396404000E0,1.332914734E1,-1.367703247E1,-5.076773071E1,5.424103491E1
4.406463000E0,1.346337891E1,-1.344387817E1,-5.066299438E1,5.411782915E1
4.416522000E0,1.326031494E1,-1.311621094E1,-5.089251709E1,5.420257593E1
4.426581000E0,1.307095337E1,-1.269473267E1,-5.108154297E1,5.423403075E1
4.436640000E0,1.311718750E1,-1.271490479E1,-5.134814453E1,5.450102163E1
4.446699000E0,1.298687744E1,-1.239207458E1,-5.116802979E1,5.422536095E1
4.456758000E0,1.310305786E1,-1.222512436E1,-5.115219116E1,5.420046542E1
4.466817000E0,1.363926697E1,-1.219186783E1,-5.101037598E1,5.419160176E1
4.476876000E0,1.333273315E1,-1.252223587E1,-5.148278809E1,5.463557114E1
4.486935000E0,1.332998657E1,-1.247971725E1,-5.118145752E1,5.434126865E1
4.496994000E0,1.380075073E1,-1.255228043E1,-5.108651733E1,5.438614454E1
4.507052000E0,1.357199097E1,-1.271076584E1,-5.119763184E1,5.446980827E1
4.517111000E0,1.352586365E1,-1.296060181E1,-5.083807373E1,5.417966341E1
4.527170000E0,1.339874268E1,-1.337316132E1,-5.073394775E1,5.415072671E1
4.537229000E0,1.328807068E1,-1.380595398E1,-5.065438843E1,5.415758723E1
4.547288000E0,1.341635132E1,-1.403496170E1,-5.077944946E1,5.436479670E1
4.557347000E0,1.340620422E1,-1.415093231E1,-5.053970337E1,5.416859619E1
4.567406000E0,1.337065125E1,-1.406203842E1,-5.048312378E1,5.408383331E1
4.577465000E0,1.340090942E1,-1.367546082E1,-5.045492554E1,5.396574944E1
4.587524000E0,1.321804810E1,-1.325924683E1,-5.060934448E1,5.396137666E1
4.597583000E0,1.322077942E1,-1.285829163E1,-5.082839966E1,5.407079511E1
4.607642000E0,1.256709290E1,-1.279848480E1,-5.081118774E1,5.388422624E1
4.617701000E0,1.220954895E1,-1.251549149E1,-5.084744263E1,5.376962929E1
4.627760000E0,1.202601624E1,-1.249106979E1,-5.110949707E1,5.397066409E1
4.637819000E0,1.155976868E1,-1.286067581E1,-5.070404053E1,5.357168058E1
4.647877000E0,1.134053040E1,-1.299161148E1,-5.072900391E1,5.358004699E1
4.657936000E0,1.089125061E1,-1.329412460E1,-5.098071289E1,5.379949977E1
4.667995000E0,1.096940613E1,-1.344487762E1,-5.093402100E1,5.380861548E1
4.678054000E0,1.093299866E1,-1.340140533E1,-5.106173706E1,5.391130787E1
4.688113000E0,1.074612427E1,-1.315107346E1,-5.097595215E1,5.373060224E1
4.698172000E0,1.098550415E1,-1.297700882E1,-5.117617798E1,5.392666550E1
4.708231000E0,1.080171204E1,-1.292055893E1,-5.169525146E1,5.436926384E1
4.718290000E0,1.109022522E1,-1.274441147E1,-5.119775391E1,5.391310716E1
4.728349000E0,1.108157349E1,-1.261877060E1,-5.108026123E1,5.377013790E1
4.738408000E0,1.090025330E1,-1.235956192E1,-5.136264038E1,5.394158989E1
4.748467000E0,1.075314331E1,-1.216272354E1,-5.164544678E1,5.413699389E1
4.758526000E0,1.083583069E1,-1.166334534E1,-5.156884766E1,5.397031499E1
4.768585000E0,1.061767578E1,-1.154628372E1,-5.168072510E1,5.400878682E1
4.778644000E0,1.061964417E1,-1.133816910E1,-5.179232788E1,5.407195343E1
4.788702000E0,1.068437195E1,-1.123944092E1,-5.175277710E1,5.402620451E1
4.798761000E0,1.057730103E1,-1.104938126E1,-5.154177856E1,5.376358489E1
4.808820000E0,1.033990479E1,-1.098426437E1,-5.173788452E1,5.389226651E1
4.818879000E0,1.020347595E1,-1.070953369E1,-5.208035278E1,5.414026394E1
4.828938000E0,1.001188660E1,-1.045077133E1,-5.207675171E1,5.405038911E1
4.838997000E0,1.000219727E1,-9.962860107E0,-5.182980347E1,5.371807014E1
4.849056000E0,1.016432190E1,-9.621711731E0,-5.170190430E1,5.356283865E1
4.859115000E0,1.044567871E1,-9.215774536E0,-5.178704834E1,5.362780137E1
4.869174000E0,1.060984802E1,-8.795616150E0,-5.175762939E1,5.356103004E1
4.879233000E0,1.063598633E1,-8.345653534E0,-5.243292236E1,5.414781146E1
4.889292000E0,1.110810852E1,-8.100318909E0,-5.227639771E1,5.405392676E1
4.899351000E0,1.149481201E1,-7.716278076E0,-5.211639404E1,5.392392955E1
4.909410000E0,1.134573364E1,-7.602619171E0,-5.249029541E1,5.423796274E1
4.919469000E0,1.145814514E1,-7.190952301E0,-5.221609497E1,5.393996162E1
4.929528000E0,1.194409180E1,-7.144142151E0,-5.255142212E1,5.436314986E1
4.939586000E0,1.173355103E1,-7.422492981E0,-5.264605713E1,5.444609217E1
4.949645000E0,1.160366821E1,-7.432746887E0,-5.211947632E1,5.391039467E1
4.959704000E0,1.154656982E1,-7.321094513E0,-5.193041992E1,5.370000198E1
4.969763000E0,1.161398315E1,-7.569683075E0,-5.194747925E1,5.376546575E1
4.979822000E0,1.153610229E1,-7.838066101E0,-5.174594116E1,5.359253085E1
4.989881000E0,1.170681763E1,-8.251209259E0,-5.149847412E1,5.345301554E1
4.999940000E0,1.155743408E1,-8.287315369E0,-5.181063843E1,5.372705215E1
5.009999000E0,1.138491821E1,-8.539360046E0,-5.169522095E1,5.361840077E1
5.020058000E0,1.113818359E1,-8.812690735E0,-5.212008667E1,5.402060798E1
5.030117000E0,1.107704163E1,-8.815326691E0,-5.227319336E1,5.415623307E1
5.040176000E0,1.091673279E1,-8.968364716E0,-5.222528076E1,5.410255605E1
5.050235000E0,1.084796143E1,-9.219196320E0,-5.199511719E1,5.390884954E1
5.060294000E0,1.104188538E1,-9.452545166E0,-5.174911499E1,5.375169528E1
5.070353000E0,1.079475403E1,-9.462741852E0,-5.185937500E1,5.380952493E1
5.080411000E0,1.070832825E1,-9.550800323E0,-5.191839600E1,5.386470016E1
5.090470000E0,1.039828491E1,-9.750801086E0,-5.203036499E1,5.394776485E1
5.100529000E0,9.994430542E0,-9.679363251E0,-5.225601196E1,5.407651525E1
5.110588000E0,9.753356934E0,-9.633605957E0,-5.201724243E1,5.379338106E1
5.120647000E0,9.504821777E0,-9.685447693E0,-5.176989746E1,5.351889215E1
5.130706000E0,9.170898438E0,-9.599346161E0,-5.182879639E1,5.350212108E1
5.140765000E0,8.814163208E0,-9.660564423E0,-5.206668091E1,5.368384523E1
5.150824000E0,8.475204468E0,-9.903129578E0,-5.211154175E1,5.371697916E1
5.160883000E0,8.361663818E0,-1.045050812E1,-5.238449097E1,5.406723070E1
5.170942000E0,8.422180176E0,-1.063286591E1,-5.260131836E1,5.432209173E1
5.181001000E0,8.504653931E0,-1.110850143E1,-5.233779907E1,5.417539252E1
5.191060000E0,8.977737427E0,-1.132544708E1,-5.196609497E1,5.393830316E1
5.201119000E0,8.820434570E0,-1.148896408E1,-5.221124268E1,5.418311751E1
5.211178000E0,8.792999268E0,-1.158275604E1,-5.171588135E1,5.372159210E1
5.221236000E0,8.935806274E0,-1.141050720E1,-5.181054688E1,5.379945238E1
5.231295000E0,8.738998413E0,-1.104710388E1,-5.209149170E1,5.396232116E1
5.241354000E0,8.747283936E0,-1.099923706E1,-5.227951050E1,5.413543581E1
5.251413000E0,8.618667603E0,-1.061763763E1,-5.188912964E1,5.366094888E1
5.261472000E0,8.415222168E0,-1.012734985E1,-5.201028442E1,5.365117767E1
5.271531000E0,8.562164307E0,-9.910972595E0,-5.250061035E1,5.410963059E1
5.281590000E0,8.323150635E0,-9.421657562E0,-5.243038940E1,5.391649285E1
5.291649000E0,8.166137695E0,-9.454975128E0,-5.262756348E1,5.409013586E1
5.301708000E0,7.896102905E0,-8.973510742E0,-5.238461304E1,5.373099682E1
5.311767000E0,7.889297485E0,-8.786323547E0,-5.273535156E1,5.404126017E1
5.321826000E0,7.845901489E0,-8.816871643E0,-5.281387329E1,5.411654652E1
5.331885000E0,7.895202637E0,-8.950500488E0,-5.309597778E1,5.442084656E1
5.341944000E0,8.247543335E0,-8.692871094E0,-5.278802490E1,5.413098514E1
5.352003000E0,7.773803711E0,-8.791027069E0,-5.314132690E1,5.442163914E1
5.362061000E0,7.708435059E0,-8.818878174E0,-5.260437012E1,5.389260004E1
5.372120000E0,7.404159546E0,-8.695014954E0,-5.294097900E1,5.415876773E1
5.382179000E0,7.295410156E0,-8.428821564E0,-5.282568359E1,5.398908121E1
5.392238000E0,7.419189453E0,-8.407367706E0,-5.269979858E1,5.387946710E1
5.402297000E0,7.298278809E0,-7.667991638E0,-5.314916992E1,5.419314747E1
5.412356000E0,7.458816528E0,-7.205966949E0,-5.308529663E1,5.408889555E1
5.422415000E0,7.575195312E0,-7.344661713E0,-5.294549561E1,5.398660153E1
5.432474000E0,7.764083862E0,-6.797729492E0,-5.277325439E1,5.377273011E1
5.442533000E0,7.783889771E0,-6.331356049E0,-5.307693481E1,5.401699750E1
5.452592000E0,7.844223022E0,-6.169094086E0,-5.335754395E1,5.428275097E1
5.462651000E0,7.970794678E0,-5.865425110E0,-5.295382690E1,5.387062802E1
5.472710000E0,8.178131104E0,-6.074470520E0,-5.290847778E1,5.388031219E1
5.482769000E0,7.940475464E0,-6.221469879E0,-5.318566895E1,5.413384541E1
5.492828000E0,7.280471802E0,-6.146156311E0,-5.361077881E1,5.445085960E1
5.502886000E0,6.417709351E0,-6.199943542E0,-5.369641113E1,5.443281053E1
5.512945000E0,6.302963257E0,-6.574935913E0,-5.327624512E1,5.404919446E1
5.523004000E0,5.507843018E0,-6.545822144E0,-5.338308716E1,5.406420365E1
5.533063000E0,5.132263184E0,-6.635398865E0,-5.363452148E1,5.428655946E1
5.543122000E0,4.479583740E0,-6.512786865E0,-5.368051147E1,5.425938053E1
5.553181000E0,3.972412109E0,-6.637405396E0,-5.383197021E1,5.438488968E1
5.563240000E0,3.913635254E0,-6.851097107E0,-5.383538818E1,5.441050536E1
5.573299000E0,4.193817139E0,-7.090030670E0,-5.370303345E1,5.433113692E1
5.583358000E0,4.346328735E0,-7.256137848E0,-5.367132568E1,5.433372167E1
5.593417000E0,4.479019165E0,-7.334030151E0,-5.325442505E1,5.394333507E1
5.603476000E0,4.507843018E0,-7.495422363E0,-5.376617432E1,5.447296123E1
5.613535000E0,4.550384521E0,-7.898231506E0,-5.362600708E1,5.439519000E1
5.623594000E0,4.524703979E0,-8.146453857E0,-5.334408569E1,5.415190795E1
5.633653000E0,4.840255737E0,-8.609935760E0,-5.308749390E1,5.399852848E1
5.643711000E0,4.891113281E0,-8.983634949E0,-5.284017944E1,5.382112271E1
5.653770000E0,5.109695435E0,-9.031593323E0,-5.309173584E1,5.409631300E1
5.663829000E0,5.188079834E0,-9.004833221E0,-5.290902710E1,5.392001801E1
5.673888000E0,5.611190796E0,-9.088211060E0,-5.320727539E1,5.426873130E1
5.683947000E0,5.852386475E0,-9.039505005E0,-5.321163940E1,5.429034579E1
5.694006000E0,5.899810791E0,-9.120731354E0,-5.331192017E1,5.440731881E1
5.704065000E0,5.694946289E0,-9.242671967E0,-5.325888062E1,5.435409610E1
5.714124000E0,5.564239502E0,-9.088550568E0,-5.350109863E1,5.455208582E1
5.724183000E0,5.506668091E0,-9.496269226E0,-5.373654175E1,5.484631657E1
5.734242000E0,5.387313843E0,-9.493206024E0,-5.333868408E1,5.444409363E1
5.744301000E0,4.946334839E0,-9.344402313E0,-5.331051636E1,5.434882922E1
5.754360000E0,4.393157959E0,-9.748352051E0,-5.325769043E1,5.432045466E1
5.764419000E0,4.379989624E0,-9.857761383E0,-5.319213867E1,5.427488724E1
5.774478000E0,4.283477783E0,-1.006543350E1,-5.347601318E1,5.458337769E1
5.784536792E0,4.104629517E0,-1.014778137E1,-5.339892578E1,5.450936364E1
5.794594792E0,4.270507812E0,-1.001185608E1,-5.369042969E1,5.478263173E1
5.804653792E0,4.428634644E0,-9.591861725E0,-5.375689697E1,5.478522235E1
5.814712792E0,4.772888184E0,-9.478256226E0,-5.349414062E1,5.453660132E1
5.824771792E0,5.210403442E0,-9.180553436E0,-5.374322510E1,5.477011146E1
5.834830792E0,5.688751221E0,-8.789489746E0,-5.355682373E1,5.457060004E1
5.844889792E0,5.834777832E0,-8.703132629E0,-5.386282349E1,5.487251501E1
5.854948792E0,6.167861938E0,-8.528274536E0,-5.400515747E1,5.502118702E1
5.865007792E0,6.242523193E0,-8.773414612E0,-5.345120239E1,5.452497535E1
5.875066792E0,6.037078857E0,-8.799160004E0,-5.362261963E1,5.467409692E1
5.885125792E0,5.903213501E0,-8.651653290E0,-5.362588501E1,5.463913046E1
5.895184792E0,5.603836060E0,-8.641044617E0,-5.370440674E1,5.468303150E1
5.905243792E0,5.412185669E0,-9.070758820E0,-5.358419800E1,5.461535219E1
5.915302792E0,5.213516235E0,-9.222446442E0,-5.354949951E1,5.458739019E1
5.925361792E0,4.960571289E0,-9.098701477E0,-5.361752319E1,5.460981990E1
5.935419792E0,4.925003052E0,-8.997394562E0,-5.386447144E1,5.483238137E1
5.945478792E0,4.730697632E0,-9.210964203E0,-5.346221924E1,5.445576413E1
5.955537792E0,4.517288208E0,-9.120067596E0,-5.391680908E1,5.486896962E1
5.965596792E0,4.031555176E0,-9.062629700E0,-5.400674438E1,5.491004583E1
5.975655792E0,3.839019775E0,-8.780075073E0,-5.368362427E1,5.453218596E1
5.985714792E0,3.590774536E0,-8.700038910E0,-5.394494629E1,5.475985362E1
5.995773792E0,3.429855347E0,-8.727714539E0,-5.362792969E1,5.444163619E1
6.005832792E0,3.299102783E0,-8.684505463E0,-5.394006348E1,5.473422295E1
6.015891792E0,3.229370117E0,-8.678459167E0,-5.359423828E1,5.438829710E1
6.025950792E0,3.084609985E0,-8.425323486E0,-5.390133667E1,5.464297749E1
6.036009792E0,3.345428467E0,-8.612903595E0,-5.353903198E1,5.433048818E1
6.046068792E0,3.677597046E0,-8.308105469E0,-5.349401855E1,5.426010835E1
6.056127792E0,4.197265625E0,-8.296306610E0,-5.364776611E1,5.444748434E1
6.066186792E0,4.752197266E0,-8.174617767E0,-5.385107422E1,5.467491151E1
6.076245792E0,5.110855103E0,-8.211635590E0,-5.411190796E1,5.496954049E1
6.086303792E0,5.325576782E0,-7.944427490E0,-5.441189575E1,5.524608670E1
6.096362792E0,5.782440186E0,-7.640155792E0,-5.385549927E1,5.470121933E1
6.106421792E0,5.521728516E0,-7.476806641E0,-5.394421387E1,5.473911155E1
6.116480792E0,5.525527954E0,-7.661537170E0,-5.369528198E1,5.451984885E1
6.126539792E0,5.496261597E0,-7.782241821E0,-5.380426025E1,5.464129026E1
6.136598792E0,5.391265869E0,-8.112438202E0,-5.392980957E1,5.480238828E1
6.146657792E0,5.288101196E0,-8.078624725E0,-5.415972900E1,5.501367500E1
6.156716792E0,4.675308228E0,-8.127826691E0,-5.421081543E1,5.501574850E1
6.166775792E0,4.478042603E0,-7.811218262E0,-5.408276367E1,5.482712214E1
6.176834792E0,4.571990967E0,-8.001373291E0,-5.413351440E1,5.491231608E1
6.186893792E0,4.534515381E0,-7.877380371E0,-5.408227539E1,5.484074637E1
6.196952792E0,4.237518311E0,-7.737918854E0,-5.439736938E1,5.510812776E1
6.207011792E0,4.836303711E0,-7.499782562E0,-5.384036255E1,5.457491376E1
6.217070792E0,5.049591064E0,-7.248836517E0,-5.407699585E1,5.479384528E1
6.227128792E0,5.691970825E0,-7.026863098E0,-5.387753296E1,5.463116230E1
6.237187792E0,5.728103638E0,-6.674938202E0,-5.371087646E1,5.442631920E1
6.247246792E0,5.847564697E0,-6.351501465E0,-5.427072144E1,5.495313266E1
6.257305792E0,5.875198364E0,-5.913639069E0,-5.451959229E1,5.515319597E1
6.267364792E0,5.754180908E0,-5.599147797E0,-5.447827148E1,5.506671515E1
